XID,Project Name,City,Magicbricks.com Link
r1051,Kumar Pebble Park,Pune East,https://www.magicbricks.com/project-kumar-pebble-park-for-sale-in-pune-pppfs
r377897,Bhagwati Elysia 1,Navi Mumbai,https://www.magicbricks.com/bhagwati-elysia-pushpak-nagar-navi-mumbai-pdpid-4d4235343235323731
r12242,DLF Pink Town House,Gurgaon,https://www.magicbricks.com/dlf-pink-town-house-sector-24-gurgaon-pdpid-4d4235323835313633
r324193,Greenmark Mayfair Bhel,Hyderabad,https://www.magicbricks.com/greenmark-mayfair-bhel-kondakal-hyderabad-pdpid-4d4235333731363531
r313161,Sky Mansion By Risland,South Delhi,https://www.magicbricks.com/risland-sky-mansion-chhattarpur-new-delhi-pdpid-4d4235313239323237
r63593,Hiranandani Glen Croft,Central Mumbai,https://www.magicbricks.com/project-hiranandani-gardens-glen-croft-for-rent-in-mumbai-pppfr
r337779,Satellite Elegance,Western Mumbai,https://www.magicbricks.com/project-satellite-elegance-2bhk-for-sale-in-mumbai-pppfs
r1512,Magnolia City,Kolkata North,https://www.magicbricks.com/project-magnolia-sports-city-for-sale-in-kolkata-pppfs
r381481,Platinum 53 West,Western Mumbai,https://www.magicbricks.com/platinum-53-west-andheri-west-mumbai-pdpid-4d4235333138323031
r372604,Dhan Residency,Indore,https://www.magicbricks.com/dhan-trident-vijay-nagar-indore-pdpid-4d4235323231303435
r981,Assotech Windsor Court,Noida,https://www.magicbricks.com/assotech-windsor-court-sector-78-noida-pdpid-4d4235303039393431
r382153,Ratnabhumi Turquoise Grandeure,Ahmedabad West,https://www.magicbricks.com/project-turquoise-grandeur-for-sale-in-ahmedabad-pppfs
r276977,K Raheja Artesia,South Mumbai,https://www.magicbricks.com/project-k-raheja-artesia-for-sale-in-mumbai-pppfs
r403728,Savvy Marina,Gandhinagar,https://www.magicbricks.com/project-savvy-marina-for-sale-in-gandhinagar-pppfs
r306015,Sowparnika Sunray,Bangalore West,https://www.magicbricks.com/project-sowparnika-sunray-for-sale-in-bangalore-pppfs
r198879,Tharwani Heritage,Navi Mumbai,https://www.magicbricks.com/project-tharwani-heritage-3bhk-for-sale-in-navi-mumbai-pppfs
r28474,ABA Olive County,Ghaziabad,https://www.magicbricks.com/project-olive-county-for-sale-in-ghaziabad-pppfs
r178889,Flora Fountain,Kolkata Central,https://www.magicbricks.com/alcove-flora-fountain-topsia-kolkata-pdpid-4d4235313130333635
r211267,Shankh Mani,Kolkata South,https://www.magicbricks.com/project-shankhmani-for-sale-in-kolkata-pppfs
r4200,Sobha Habitech,Bangalore East,https://www.magicbricks.com/sobha-habitech-whitefield-bangalore-pdpid-4d4235303030323335
r405058,Raymond Realty Ten X Era,Thane,https://www.magicbricks.com/tenx-era-raymond-realty-thane-west-thane-pdpid-4d4235333939383637
r12566,CGHS Gokul Apartment,Dwarka Delhi,https://www.magicbricks.com/gokul-apartment-dwarka-sector-11-new-delhi-pdpid-4d4235303130363336
r326693,Gagan Klara,Pune West,https://www.magicbricks.com/project-gagan-klara-for-sale-in-pune-pppfs
r329079,VTP Belair,Pune West,https://www.magicbricks.com/project-vtp-belair-1bhk-for-sale-in-pune-pppfs
r274075,Merlin The One,Kolkata South,https://www.magicbricks.com/project-merlin-the-one-for-sale-in-kolkata-pppfs
r12834,Guru Apartments,Dwarka Delhi,https://www.magicbricks.com/guru-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235303130383231
r6378,Paras Seasons,Noida,https://www.magicbricks.com/project-paras-seasons-3bhk-for-rent-in-noida-pppfr
r342971,Brigade Residences,Chennai South,https://www.magicbricks.com/project-brigade-residences-3bhk-for-sale-in-chennai-pppfs
r383882,Rustomjee Uptown Urbania,Thane,https://www.magicbricks.com/rustomjee-uptown-urbania-thane-west-thane-pdpid-4d4235333234383831
r29196,Manisha Towers,Dwarka Delhi,https://www.magicbricks.com/project-manisha-towers-for-sale-in-new-delhi-pppfs
r435629,NCC Urban Lake Springs,Bangalore South,https://www.magicbricks.com/ncc-urban-lake-springs-jp-nagar-bangalore-pdpid-4d4235343234373233
r28466,Naiknavare Victoria Garden,Pune East,https://www.magicbricks.com/victoria-garden-kalyani-nagar-pune-pdpid-4d4235303031373732
r838,Lunkad Sky Vie,Pune East,https://www.magicbricks.com/project-lunkad-sky-vie-for-sale-in-pune-pppfs
r55242,Patel Aum Sai,Navi Mumbai,https://www.magicbricks.com/project-aum-sai-for-sale-in-navi-mumbai-pppfs
r4234,Anshul Ela,Pune North,https://www.magicbricks.com/anshul-ela-moshi-pune-pdpid-4d4235303233373735
r382416,The Kings Way Aop,Pune East,https://www.magicbricks.com/project-kings-way-for-rent-in-pune-pppfr
r12206,Uppal Southend,Gurgaon,https://www.magicbricks.com/4-bhk-flats-in-uppal-southend-gurgaon-for-sale-pppfs
r403677,VR Reflection,Ahmedabad West,https://www.magicbricks.com/vr-reflection-shela-ahmedabad-pdpid-4d4235333934353231
r313995,My Home Nakshatra,Chennai South,https://www.magicbricks.com/project-my-home-nakshatra-for-sale-in-chennai-pppfs
r618,Emaar MGF Emerald Estate,Gurgaon,https://www.magicbricks.com/emaar-emerald-estate-sector-65-gurgaon-pdpid-4d4235303030393935
r7852,Oberoi Woods,Western Mumbai,https://www.magicbricks.com/oberoi-woods-goregaon-east-mumbai-pdpid-4d4235303030363032
r71621,Canterbury Castles,Bangalore North,https://www.magicbricks.com/project-plots-canterbury-castles-for-sale-in-bangalore-pppfs
r82767,Paranjape Gloria Grand,Pune West,https://www.magicbricks.com/paranjape-gloria-grand-bavdhan-pune-pdpid-4d4235313531333539
r108249,Kanakia Paris,Western Mumbai,https://www.magicbricks.com/kanakia-paris-bandra-kurla-complex-mumbai-pdpid-4d4235303739303430
r295261,Saarrthi Signature Tower,Pune Central,https://www.magicbricks.com/the-signature-tower-model-colony-pune-pdpid-4d4235313434393039
r381755,GK Aarcon,Pune West,https://www.magicbricks.com/project-gk-aarcon-for-sale-in-pune-pppfs
r57856,Sadguru Prism,Navi Mumbai,https://www.magicbricks.com/sadguru-prism-kharghar-navi-mumbai-pdpid-4d4235303839313331
r309259,Vraj Poonam Pride,Ahmedabad West,https://www.magicbricks.com/poonam-pride-shela-ahmedabad-pdpid-4d4235303233313730
r1201,The Meadows by Adani Realty,Ahmedabad North,https://www.magicbricks.com/project-adani-the-meadows-for-sale-in-ahmedabad-pppfs
r18506,Prestige Lakeside Habitat,Bangalore East,https://www.magicbricks.com/prestige-lakeside-habitat-whitefield-bangalore-pdpid-4d4235303139343638
r421218,Bhavyaa Green Grandeur,Jaipur,https://www.magicbricks.com/bhavyaa-green-grandeur-jagatpura-jaipur-pdpid-4d4235343139373033
r431967,Trishala Saffron 360,Hyderabad,https://www.magicbricks.com/trishala-the-life-hitech-city-hyderabad-pdpid-4d4235313237373633
r30720,Panchshil Satellite Towers,Pune East,https://www.magicbricks.com/project-satellite-towers-for-sale-in-pune-pppfs
r8392,Mantri Webcity,Bangalore North,https://www.magicbricks.com/mantri-webcity-hennur-main-road-bangalore-pdpid-4d4235303237353430
r136905,RWA Anand Vihar,East Delhi,https://www.magicbricks.com/vigyan-lok-rwa-anand-vihar-new-delhi-pdpid-4d4235313639323133
r402982,Gala Ikebana,Ahmedabad West,https://www.magicbricks.com/project-nemi-landmarks-ikebana-for-sale-in-ahmedabad-pppfs
r23402,Shagun White Woods,Navi Mumbai,https://www.magicbricks.com/project-shagun-white-woods-for-rent-in-navi-mumbai-pppfr
r26176,Din Apartments,Dwarka Delhi,https://www.magicbricks.com/project-din-apartment-for-sale-in-new-delhi-pppfs
r32810,Hawelia Valenova Park,Greater Noida,https://www.magicbricks.com/hawelia-valenova-park-noida-extension-noida-pdpid-4d4235303231393133
r494,Uniworld City,Kolkata East,https://www.magicbricks.com/project-unitech-uniworld-city-for-sale-in-kolkata-pppfs
r7312,Shikharji dreamz,Indore,https://www.magicbricks.com/project-shikharji-dreamz-for-sale-in-indore-pppfs
r17792,Oberoi Parkview,Western Mumbai,https://www.magicbricks.com/oberoi-park-view-kandivali-east-mumbai-pdpid-4d4235303030363033
r319017,Kumar Palmspring Towers,Pune South,https://www.magicbricks.com/kumar-palmspring-towers-undri-pune-pdpid-4d4235313534303833
r281253,Ekta Parksville,Beyond Mira Road,https://www.magicbricks.com/peninsula-park-shops-for-sale-in-mumbai-pppfs
r119221,Tulip Lemon,Gurgaon,https://www.magicbricks.com/tulip-lemon-sector-69-gurgaon-pdpid-4d4235303733393835
r99210,ARK Prem Viman Platinum,Pune East,https://www.magicbricks.com/viman-platinum-viman-nagar-pune-pdpid-4d4235303233363430
r136591,Hauz Khas RWA,South Delhi,https://www.magicbricks.com/rwa-mayfair-green-hauz-khas-new-delhi-pdpid-4d4235303738363731
r379963,Vishwanath Maher Select,Ahmedabad West,https://www.magicbricks.com/project-vishwanath-maher-select-for-sale-in-ahmedabad-pppfs
r155035,Rishabh Cloud9 Skylish Towers,Ghaziabad,https://www.magicbricks.com/rishabh-cloud9-skylish-towers-ahinsa-khand-2-ghaziabad-pdpid-4d4235323531333537
r228057,PDA Omaxe City,Patiala,https://www.magicbricks.com/pda-plots-in-patiala-pppfs
r270046,Agarwal Paramount,Beyond Mira Road,https://www.magicbricks.com/propertyDetails/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Rent-Virar-West-in-Mumbai&id=4d423738353534313239
r1189,Prestige Tranquility,Bangalore East,https://www.magicbricks.com/prestige-tranquility-budigere-bangalore-pdpid-4d4235303139343735
r31942,Siddharth Geetanjali Garden,Navi Mumbai,https://www.magicbricks.com/geetanjali-garden-kharghar-navi-mumbai-pdpid-4d4235303237393439
r433746,Innovative Palacia,Bangalore East,https://www.magicbricks.com/project-plots-shubankara-innovative-palacia-for-sale-in-bangalore-pppfs
r136207,Ashiana Mulberry,Gurgaon,https://www.magicbricks.com/lorven-ashiana-mulberry-sohna-sector-2-gurgaon-pdpid-4d4235303738383139
r9804,Total Environment The Magic Faraway Tree,Bangalore South,https://www.magicbricks.com/project-total-environment-the-magic-faraway-tree-3bhk-for-sale-in-bangalore-pppfs
r396484,Signature Global City 37D Ph 2,Gurgaon,https://www.magicbricks.com/signature-global-city-37d-ii-sector-37d-gurgaon-pdpid-4d4235333434393335
r336791,Birla Alokya,Bangalore East,https://www.magicbricks.com/birla-alokya-whitefield-bangalore-pdpid-4d4235313235363835
r177419,R Block RWA Greater Kailash 1,South Delhi,https://www.magicbricks.com/project-rwa-greater-kailash-1-for-sale-in-new-delhi-pppfs
r3504,Antriksh Forest,Noida,https://www.magicbricks.com/project-antriksh-forest-3bhk-for-sale-in-noida-pppfs
r378622,Sobha Sterling Infinia,Bangalore South,https://www.magicbricks.com/sterling-infinia-koramangala-bangalore-pdpid-4d4235303331303836
r12222,Vatika City,Gurgaon,https://www.magicbricks.com/vatika-city-sector-49-gurgaon-pdpid-4d4235303136383733
r33066,Prestige Falcon City,Bangalore South,https://www.magicbricks.com/project-prestige-falcon-city-for-sale-in-bangalore-pppfs
r396986,Jubilee Parklane,Mohali,https://www.magicbricks.com/residential-plots-land-for-sale-in-sector-121-mohali-price-50-lakhs-to-60-lakhs-pppfs
r31786,Larkins Pride Palms,Thane,https://www.magicbricks.com/project-pride-palms-2bhk-for-sale-in-thane-pppfs
r332669,Urban Greens Phase 2,Kolkata East,https://www.magicbricks.com/project-loharuka-urban-greens-phase-2-for-sale-in-kolkata-pppfs
r122993,Lakhanis Exotica,Navi Mumbai,https://www.magicbricks.com/project-lakhanis-exotica-for-sale-in-navi-mumbai-pppfs
r295307,DK 24 Carat,Bhopal,https://www.magicbricks.com/dk-24-carat-arera-colony-bhopal-pdpid-4d4235313839303436
r436943,Fugen Royal Infinia,Vijayawada,Not Found
r4732,Paradise Sai Sapphire,Navi Mumbai,https://www.magicbricks.com/project-paradise-sai-pearls-2bhk-for-sale-in-navi-mumbai-pppfs
r11630,Bengal Shapoorji Shukhobristhi,Kolkata East,https://www.magicbricks.com/project-bengal-shapoorji-shukhobristhi-for-sale-in-kolkata-pppfs
r146879,Dharti Sai Archana,Navi Mumbai,https://www.magicbricks.com/sai-vedant-khandeshwar-navi-mumbai-pdpid-4d4235303138343134
r28714,FAM CHS,Navi Mumbai,https://www.magicbricks.com/fam-co-operative-housing-society-kopar-khairane-navi-mumbai-pdpid-4d4235303031363138
r268173,VTP Purvanchal,Pune East,https://www.magicbricks.com/project-vtp-purvanchal-for-sale-in-pune-pppfs
r402732,Sankalp Gwala,Ahmedabad West,https://www.magicbricks.com/project-sankalp-gwala-3bhk-for-sale-in-ahmedabad-pppfs
r387927,Malles Ahaana,Chennai South,https://www.magicbricks.com/project-malles-ahaana-for-sale-in-chennai-pppfs
r369744,Hallmark County,Hyderabad,https://www.magicbricks.com/project-hallmark-county-for-sale-in-hyderabad-pppfs
r23256,Saviour Greenarch,Greater Noida,https://www.magicbricks.com/project-saviour-greenarch-for-sale-in-noida-pppfs
r7660,KLJ Platinum Heights,Faridabad,https://www.magicbricks.com/project-klj-platinum-heights-for-sale-in-faridabad-pppfs
r35024,Vertex Panache,Hyderabad,https://www.magicbricks.com/vertex-panache-gachibowli-hyderabad-pdpid-4d4235303632373639
r429180,New Palm Beach,Navi Mumbai,https://www.magicbricks.com/flats-in-palm-beach-road-navi-mumbai-for-sale-pppfs
r12860,Hara Vijaya Heights,Bangalore South,https://www.magicbricks.com/hara-vijaya-heights-kanakapura-road-bangalore-pdpid-4d4235303136373530
r1134,Emaar MGF Marbella,Gurgaon,https://www.magicbricks.com/project-emaar-mgf-marbella-4bhk-for-sale-in-gurgaon-pppfs
r24044,Century Ethos,Bangalore North,https://www.magicbricks.com/century-ethos-hebbal-bangalore-pdpid-4d4235303338343239
r6554,Newa Garden,Navi Mumbai,https://www.magicbricks.com/project-newa-garden-for-sale-in-navi-mumbai-pppfs
r37766,Saviour IRIS,Ghaziabad,https://www.magicbricks.com/saviour-myra-crossings-republik-ghaziabad-pdpid-4d4235303833353232
r437976,Lotus Green Luxury Villa,Greater Noida,https://www.magicbricks.com/lotus-green-sector-150-noida-pdpid-4d4235303834303035
r242381,Seven Eleven Apna Ghar,Mira Bhayandar,https://www.magicbricks.com/seven-eleven-apna-ghar-mira-road-mumbai-pdpid-4d4235303834393838
r271805,Lucky Realtech Homes,North Delhi,https://www.magicbricks.com/project-lucky-home-appartment-for-sale-in-new-delhi-pppfs
r37378,Vatika Emilia Floors,Gurgaon,https://www.magicbricks.com/project-vatika-emilia-floors-2bhk-for-sale-in-gurgaon-pppfs
r415134,Shree Siddhi  Ganesh Legacy,Ahmedabad North,https://www.magicbricks.com/project-shree-siddhi-ganesh-legacy-for-sale-in-ahmedabad-pppfs
r517,Ajnara Gen 10,Ghaziabad,https://www.magicbricks.com/project-ajnara-gen-x-3bhk-for-rent-in-ghaziabad-pppfr
r423786,Shri Krish Mangalya City,Chennai North,https://www.magicbricks.com/residential-plots-land-for-sale-in-chennai-price-1-lakhs-to-5-lakhs-pppfs
r254893,Neelkanth Lakeview,Thane,https://www.magicbricks.com/project-neelkanth-lake-view-3bhk-for-sale-in-thane-pppfs
r309011,Assetz Earth and Essence,Bangalore North,https://www.magicbricks.com/project-assetz-earth-and-essence-for-sale-in-bangalore-pppfs
r42380,DSK Saptasur Phase 4,Pune South,https://www.magicbricks.com/project-dsk-saptasur-for-sale-in-pune-pppfs
r400622,Srikruthi Elite,Hyderabad,https://www.magicbricks.com/sri-guru-srikruthi-elite-ibrahimpatnam-hyderabad-pdpid-4d4235333435393631
r291065,The Bungalows,Ahmedabad West,https://www.magicbricks.com/nri/houses-in-ahmedabad-for-sale-pppfs
r323757,Signature Vrajdham,Ahmedabad West,https://www.magicbricks.com/signature-vrajdham-jivraj-park-ahmedabad-pdpid-4d4235323036363635
r437427,Santorini Seven,Surat,https://www.magicbricks.com/project-santorini-3bhk-for-sale-in-surat-pppfs
r34314,Mahagun Mywoods Phase 1,Greater Noida,https://www.magicbricks.com/mahagun-mywoods-noida-extension-noida-pdpid-4d4235303030393238
r12418,Neptune Living Point,Central Mumbai,https://www.magicbricks.com/neptune-living-point-bhandup-west-mumbai-pdpid-4d4235303030363239
r7516,MKS La Royale,Ghaziabad,https://www.magicbricks.com/mks-la-royale-indirapuram-ghaziabad-pdpid-4d4235303130323430
r340165,Sai Proviso Icon,Navi Mumbai,https://www.magicbricks.com/project-sai-proviso-icon-1bhk-for-sale-in-navi-mumbai-pppfs
r319371,Brigade Cornerstone Utopia,Bangalore East,https://www.magicbricks.com/brigade-cornerstone-utopia-varthur-bangalore-pdpid-4d4235313230323931
r338075,Rosebey Greens,Raipur,https://www.magicbricks.com/hi-in/1-bhk-independent-house-for-rent-in-raipur-pppfr
r428232,VTP Cielo,Pune West,https://www.magicbricks.com/vtp-cielo-bavdhan-pune-pdpid-4d4235343231333731
r335291,Treasure Fantasy,Indore,https://www.magicbricks.com/project-plots-treasure-fantasy-for-sale-in-indore-pppfs
r769,Amrapali Silicon City,Noida,https://www.magicbricks.com/amrapali-silicon-city-sector-76-noida-pdpid-4d4235303233383639
r96876,Bhartiya The Leela Residences,Bangalore North,https://www.magicbricks.com/project-leela-residences-2bhk-for-sale-in-bangalore-pppfs
r424324,Sankla Mahadik East World,Pune East,https://www.magicbricks.com/sankla-mahadik-east-world-phase-i-manjri-budruk-pune-pdpid-4d4235343139373135
r316763,Rustomjee Avenue L1 L2 and L4,Beyond Mira Road,https://www.magicbricks.com/rustomjee-l1-l2-&-l4-virar-west-mumbai-pdpid-4d4235333234333237
r722,Mahindra Aura,Gurgaon,https://www.magicbricks.com/mahindra-aura-sector-110a-gurgaon-pdpid-4d4235303238343934
r12908,Mhalsa Residency,Navi Mumbai,https://www.magicbricks.com/mhalsa-residency-kamothe-navi-mumbai-pdpid-4d4235303230343236
r56182,Reputed Asha Deep Apartments,Dwarka Delhi,https://www.magicbricks.com/project-ashadeep-apartment-for-sale-in-new-delhi-pppfs
r404465,Neel Sidhi Ballarat,Navi Mumbai,https://www.magicbricks.com/project-neel-sidhi-ballarat-for-rent-in-navi-mumbai-pppfr
r4340,Lodha Splendora,Thane,https://www.magicbricks.com/lodha-splendora-ghodbunder-road-thane-pdpid-4d4235303230383835
r424615,AKR Garden City 2,Visakhapatnam,https://www.magicbricks.com/chitra-vilasa-garden-city-boyapalem-visakhapatnam-pdpid-4d4235343131383831
r73131,PNK Imperial Heights,Mira Bhayandar,https://www.magicbricks.com/sk-pnk-imperial-heights-mira-road-mumbai-pdpid-4d4235303930373833
r13152,Peninsula Ashok Towers,South Mumbai,https://www.magicbricks.com/project-peninsula-ashok-towers-for-rent-in-mumbai-pppfr
r392486,Nutan Lotus Plaza,Patna,https://www.magicbricks.com/lotus-garden-gola-road-patna-pdpid-4d4235343235333733
r68,Omaxe Royal Residency,Ludhiana,https://www.magicbricks.com/omaxe-royal-residency-thakkarwal-ludhiana-pdpid-4d4235303732373431
r267986,Nanded Pancham,Pune South,https://www.magicbricks.com/project-nanded-pancham-2bhk-for-rent-in-pune-pppfr
r424389,Sun Skyview,Ahmedabad West,https://www.magicbricks.com/sun-skyview-shela-ahmedabad-pdpid-4d4235343139393435
r12802,CGHS New Rashtriya,Dwarka Delhi,https://www.magicbricks.com/new-rashtriya-cghs-dwarka-sector-18-new-delhi-pdpid-4d4235303334313537
r267817,Arkade Earth,Central Mumbai,https://www.magicbricks.com/arkade-earth-kanjurmarg-east-mumbai-pdpid-4d4235303934303331
r135719,H Block Park Pocket,West Delhi,https://www.magicbricks.com/2-bhk-flats-for-rent-in-vikaspuri-block-h-new-delhi-pppfr
r400448,Linkbay Residences,Western Mumbai,https://www.magicbricks.com/adani-linkbay-residences-andheri-west-mumbai-pdpid-4d4235343137323231
r406437,SRS Avenue,Chennai South,https://www.magicbricks.com/gaja-srs-avenue-thiruporur-chennai-pdpid-4d4235313430383937
r208303,Ansal Chiranjiv Vihar,Ghaziabad,https://www.magicbricks.com/3-bhk-flats-in-chiranjiv-vihar-ghaziabad-for-sale-pppfs
r383365,Kolte Patil Equa,Pune East,https://www.magicbricks.com/project-kolte-patil-equa-wagholi-2bhk-for-sale-in-pune-pppfs
r314657,Swagat Queens Land,Gandhinagar,https://www.magicbricks.com/project-swagat-queens-land-for-sale-in-gandhinagar-pppfs
